raw_id,item_name,item_cost,item_style,item_room_type,item_indoor_outdoor,material_sustainability_score,climate_suitability,user_budget,user_preferred_style,user_preferred_room_type,user_indoor_outdoor,user_climate_type
692,Organic Cotton Canvas Window Coverings,54,Modern,Living Room,Indoor,5,Humid,61,Traditional,Kitchen,Indoor,Cold
693,Organic Hemp Roofing,50,Modern,Garden,Outdoor,5,Humid,61,Traditional,Bedroom,Indoor,Dry
694,Upcycled Metal Door Handles,84,Rustic,Living Room,Indoor,8,Humid,125,Rustic,Bedroom,Indoor,Humid
695,Linen Canvas Window Coverings,366,Modern,Bathroom,Indoor,7,Dry,1389,Modern,Patio,Outdoor,Cold
696,LED Energy-efficient Bulbs,133,Rustic,Garden,Outdoor,8,Humid,245,Traditional,Living Room,Indoor,Humid
697,LED solar-powered pathway lights,53,Rustic,Bathroom,Indoor,6,Humid,136,Modern,Dining Room,Indoor,Cold
698,Reclaimed wood wall paneling,21,Rustic,Kitchen,Indoor,9,Cold,54,Modern,Kitchen,Indoor,Humid
699,Eco-friendly Stone Countertops,64,Traditional,Kitchen,Indoor,7,Humid,127,Traditional,Bathroom,Indoor,Humid
700,Upcycled Metal Planter Boxes,26,Traditional,Patio,Outdoor,7,Cold,63,Rustic,Dining Room,Indoor,Dry
701,Bamboo Wall Panels,34,Modern,Patio,Outdoor,7,Cold,51,Modern,Dining Room,Indoor,Dry
702,Eco-Friendly Cork Ceiling Tiles,29,Modern,Kitchen,Indoor,7,Cold,55,Modern,Bathroom,Indoor,Humid
703,Low-VOC Adhesives and Sealants,39,Rustic,Living Room,Indoor,4,Humid,78,Rustic,Patio,Outdoor,Dry
704,Upcycled pallet furniture,84,Traditional,Bathroom,Indoor,7,Humid,271,Traditional,Bedroom,Indoor,Cold
705,Organic Wool Insulation Panels,49,Rustic,Dining Room,Indoor,5,Dry,78,Modern,Living Room,Indoor,Humid
706,Upcycled Denim Insulation,8,Traditional,Living Room,Indoor,7,Humid,55,Modern,Garden,Outdoor,Humid
707,LED Skylight Windows,143,Modern,Bedroom,Indoor,10,Dry,150,Traditional,Bathroom,Indoor,Cold
708,Recycled Glass Bottle Solar Garden Lights,14,Traditional,Garden,Outdoor,10,Dry,57,Traditional,Garden,Outdoor,Cold
709,Solar-Powered Outdoor Path Lights,84,Traditional,Garden,Outdoor,5,Humid,115,Traditional,Bathroom,Indoor,Humid
710,Recycled Bamboo Flooring Tiles,28,Rustic,Kitchen,Indoor,7,Humid,54,Modern,Bedroom,Indoor,Humid
711,LED Indoor Plant Grow Lights,114,Rustic,Kitchen,Indoor,9,Dry,137,Rustic,Bedroom,Indoor,Cold
712,Hemp-based wall insulation,20,Modern,Bedroom,Indoor,7,Dry,53,Modern,Patio,Outdoor,Humid
713,Biodegradable countertop seals,58,Rustic,Kitchen,Indoor,9,Humid,98,Rustic,Patio,Outdoor,Cold
714,Recycled glass tile backsplashes,63,Rustic,Bathroom,Indoor,8,Dry,109,Modern,Garden,Outdoor,Cold
715,Recycled Pallet Coffee Table,258,Modern,Garden,Outdoor,5,Humid,550,Modern,Patio,Outdoor,Cold
716,Cork Underlayment for Floors,54,Rustic,Dining Room,Indoor,7,Cold,55,Modern,Kitchen,Indoor,Dry
717,Plant-Based Paints for Walls,44,Traditional,Bathroom,Indoor,6,Cold,57,Traditional,Bedroom,Indoor,Humid
718,Eco-Friendly Paint with Low VOC,29,Traditional,Bathroom,Indoor,7,Humid,85,Rustic,Dining Room,Indoor,Dry
719,Eco-Friendly Cork Flooring Tiles,54,Rustic,Kitchen,Indoor,3,Dry,62,Modern,Garden,Outdoor,Humid
720,Sustainable Cork Cabinets,33,Rustic,Bathroom,Indoor,9,Cold,57,Modern,Patio,Outdoor,Cold
721,Low-VOC Indoor Paint,25,Traditional,Kitchen,Indoor,8,Dry,57,Modern,Kitchen,Indoor,Humid
722,Upcycled Glass Bottles for Decor,78,Modern,Garden,Outdoor,9,Cold,111,Rustic,Patio,Outdoor,Humid
723,Low-Emission Soy-Based Paint,32,Modern,Dining Room,Indoor,6,Humid,79,Traditional,Bathroom,Indoor,Dry
724,Low-Emission Soy-Based Paint,32,Rustic,Living Room,Indoor,8,Dry,65,Rustic,Kitchen,Indoor,Cold
725,Recycled Glass Backsplash Tiles,38,Traditional,Bathroom,Indoor,9,Cold,52,Modern,Kitchen,Indoor,Dry
726,Sustainable Cork Stools,36,Modern,Patio,Outdoor,9,Humid,54,Modern,Kitchen,Indoor,Dry
727,Solar-powered LED garden lights,11,Modern,Garden,Outdoor,7,Dry,56,Traditional,Living Room,Indoor,Dry
728,Low-VOC Paints and Sealants,15,Traditional,Dining Room,Indoor,7,Humid,57,Traditional,Dining Room,Indoor,Dry
729,Low-VOC interior paint in natural hues,20,Rustic,Bathroom,Indoor,5,Humid,51,Rustic,Bathroom,Indoor,Humid
730,Organic Cotton Bedding Set,343,Traditional,Bedroom,Indoor,7,Dry,590,Traditional,Bathroom,Indoor,Humid
731,Plant-Based Eco-Paint,48,Traditional,Dining Room,Indoor,8,Dry,78,Rustic,Kitchen,Indoor,Humid
732,Reclaimed wood wall paneling,49,Traditional,Dining Room,Indoor,6,Dry,80,Rustic,Patio,Outdoor,Dry
733,Organic linen curtain fabrics,8,Rustic,Bedroom,Indoor,9,Dry,55,Modern,Garden,Outdoor,Dry
734,Recycled plastic storage bins,166,Modern,Patio,Outdoor,8,Cold,198,Modern,Bedroom,Indoor,Humid
735,Sustainable Bamboo Flooring,29,Modern,Bedroom,Indoor,4,Humid,58,Modern,Bedroom,Indoor,Dry
736,Linen Reusable Shopping Bags,87,Modern,Bathroom,Indoor,7,Humid,104,Rustic,Bedroom,Indoor,Cold
737,Recycled Metal Roof Shingles,18,Traditional,Patio,Outdoor,8,Humid,53,Modern,Living Room,Indoor,Dry
738,Insulation Made from Recycled Denim,46,Modern,Dining Room,Indoor,8,Cold,103,Traditional,Patio,Outdoor,Dry
739,Eco-Friendly Paint with Low VOC,35,Rustic,Bathroom,Indoor,9,Humid,118,Modern,Dining Room,Indoor,Humid
740,Eco-friendly wool insulation,64,Modern,Kitchen,Indoor,9,Cold,210,Modern,Dining Room,Indoor,Humid
741,Solid Surface from Recycled Content,35,Traditional,Bathroom,Indoor,5,Humid,51,Traditional,Bathroom,Indoor,Dry
742,Eco-Friendly Clay Roof Tiles,60,Rustic,Bathroom,Indoor,8,Dry,142,Modern,Patio,Outdoor,Dry
743,Organic wool rug,61,Rustic,Bedroom,Indoor,7,Cold,113,Rustic,Patio,Outdoor,Cold
744,Reclaimed Cork Wall Tiles,64,Traditional,Kitchen,Indoor,10,Humid,85,Rustic,Kitchen,Indoor,Dry
745,Cork Composite Surface,29,Rustic,Bathroom,Indoor,8,Dry,96,Traditional,Dining Room,Indoor,Humid
746,LED Energy-Efficient Bulbs,56,Traditional,Bedroom,Indoor,7,Dry,101,Modern,Living Room,Indoor,Humid
747,Salvaged reclaimed wood paneling,14,Rustic,Patio,Outdoor,5,Dry,54,Traditional,Garden,Outdoor,Dry
748,Recycled bamboo flooring panels,31,Traditional,Bathroom,Indoor,6,Cold,86,Modern,Bathroom,Indoor,Humid
749,Upcycled Glass Countertops,17,Traditional,Bathroom,Indoor,4,Cold,57,Rustic,Bedroom,Indoor,Cold
750,Sustainable Clay Bricks,40,Traditional,Living Room,Indoor,5,Humid,135,Rustic,Living Room,Indoor,Cold
751,Upcycled Vintage Door Mirrors,132,Traditional,Living Room,Indoor,7,Humid,259,Traditional,Patio,Outdoor,Dry
752,Bamboo Shower Bench,456,Rustic,Bathroom,Indoor,7,Cold,748,Traditional,Bathroom,Indoor,Humid
753,Soy-Based Insulation Roll,65,Rustic,Bathroom,Indoor,8,Dry,122,Traditional,Bedroom,Indoor,Dry
754,Wool Eco-Insulation Rolls,41,Traditional,Bathroom,Indoor,5,Dry,59,Traditional,Dining Room,Indoor,Humid
755,Solar-powered outdoor lights,57,Traditional,Garden,Outdoor,5,Cold,128,Rustic,Bedroom,Indoor,Cold
756,Low-Flow Solar Water Faucets,123,Modern,Bathroom,Indoor,8,Dry,272,Traditional,Garden,Outdoor,Dry
757,Eco-Friendly LED Bulbs,113,Rustic,Kitchen,Indoor,5,Humid,150,Rustic,Patio,Outdoor,Dry
758,Bamboo insulation panels,8,Traditional,Kitchen,Indoor,7,Dry,55,Rustic,Patio,Outdoor,Cold
759,Salvaged Metal Roof Tiles,14,Traditional,Bathroom,Indoor,4,Cold,59,Traditional,Kitchen,Indoor,Dry
760,Compostable Bamboo Utensils for Home Use,447,Rustic,Living Room,Indoor,5,Cold,725,Modern,Dining Room,Indoor,Humid
761,Reclaimed Wood Outdoor Countertop,40,Traditional,Garden,Outdoor,7,Humid,99,Modern,Bedroom,Indoor,Humid
762,Recycled metal outdoor furniture,120,Traditional,Garden,Outdoor,8,Dry,270,Modern,Garden,Outdoor,Dry
763,Eco-Friendly Wool Carpets,267,Rustic,Bedroom,Indoor,7,Dry,409,Modern,Kitchen,Indoor,Dry
764,Low-Flow Recycled Plastic Showerhead,55,Modern,Bathroom,Indoor,6,Humid,127,Rustic,Bedroom,Indoor,Dry
765,Cork flooring rolls,62,Rustic,Living Room,Indoor,8,Dry,174,Modern,Bathroom,Indoor,Cold
766,Compostable Kitchen Utensils,356,Modern,Dining Room,Indoor,10,Humid,397,Rustic,Patio,Outdoor,Dry
767,Natural Clay-Based Wall Paint,45,Traditional,Bathroom,Indoor,9,Cold,58,Modern,Kitchen,Indoor,Dry
768,Organic Cotton Insulation Panels,53,Rustic,Bedroom,Indoor,8,Humid,111,Traditional,Bedroom,Indoor,Dry
769,Biodegradable Paint Containers,16,Rustic,Living Room,Indoor,7,Dry,56,Traditional,Bathroom,Indoor,Dry
770,Eco-Friendly Cork Flooring,47,Traditional,Kitchen,Indoor,7,Humid,94,Rustic,Bedroom,Indoor,Humid
771,Seed-Embedded Wallpaper,6,Modern,Bedroom,Indoor,6,Dry,51,Traditional,Bathroom,Indoor,Dry
772,Natural Wool Carpet Tiles,62,Traditional,Living Room,Indoor,6,Cold,104,Rustic,Kitchen,Indoor,Humid
773,Biodegradable Paintable Wall Coverings,356,Modern,Garden,Outdoor,4,Cold,409,Traditional,Bathroom,Indoor,Humid
774,Beeswax Wood Finish and Sealant,14,Rustic,Bathroom,Indoor,8,Cold,58,Rustic,Patio,Outdoor,Cold
775,Salvaged Hardwood Doors,13,Traditional,Living Room,Indoor,6,Cold,55,Traditional,Bedroom,Indoor,Dry
776,Reclaimed Pallet Coffee Table,348,Rustic,Kitchen,Indoor,9,Humid,379,Modern,Bathroom,Indoor,Cold
777,Compostable cork flooring,59,Modern,Kitchen,Indoor,8,Dry,178,Traditional,Dining Room,Indoor,Humid
778,Sustainable Bamboo Window Blinds,53,Traditional,Kitchen,Indoor,5,Humid,138,Modern,Garden,Outdoor,Dry
779,Compressed Straw Wall Panels,41,Rustic,Bathroom,Indoor,9,Humid,55,Rustic,Garden,Outdoor,Cold
780,Reclaimed Glass Tiles,51,Modern,Kitchen,Indoor,10,Cold,85,Traditional,Garden,Outdoor,Cold
781,Eco-Friendly Hemp Window Shades,201,Traditional,Kitchen,Indoor,8,Humid,266,Modern,Bathroom,Indoor,Dry
782,Natural wool area rugs,355,Modern,Bedroom,Indoor,10,Humid,376,Traditional,Living Room,Indoor,Cold
783,Low VOC Paints for Walls,34,Modern,Bathroom,Indoor,8,Cold,106,Modern,Living Room,Indoor,Humid
784,Organic Cotton Insulation Rolls,56,Rustic,Bedroom,Indoor,7,Humid,108,Rustic,Kitchen,Indoor,Humid
785,Clay Pot Water Purifier System,70,Traditional,Kitchen,Indoor,8,Dry,200,Rustic,Kitchen,Indoor,Cold
786,Low-VOC Paints and Coatings,26,Rustic,Living Room,Indoor,7,Cold,60,Traditional,Bedroom,Indoor,Humid
787,Biodegradable Insulation Sheets,56,Modern,Bathroom,Indoor,8,Dry,73,Modern,Kitchen,Indoor,Humid
788,Biodegradable wall paint,30,Rustic,Dining Room,Indoor,6,Cold,74,Traditional,Bathroom,Indoor,Humid
789,Natural linoleum flooring,55,Traditional,Living Room,Indoor,4,Dry,61,Rustic,Bathroom,Indoor,Cold
790,Organic cotton insulation rolls,51,Traditional,Bedroom,Indoor,9,Cold,57,Traditional,Garden,Outdoor,Humid
791,Biodegradable Hemp Wall Coverings,388,Traditional,Bathroom,Indoor,8,Dry,630,Modern,Bathroom,Indoor,Dry
792,Plant-Based Eco-Ceramic Countertops,67,Modern,Bathroom,Indoor,7,Humid,88,Rustic,Kitchen,Indoor,Humid
793,Handcrafted Bamboo Room Divider,6,Traditional,Living Room,Indoor,9,Dry,50,Modern,Living Room,Indoor,Dry
794,LED Recessed Lighting Kits,83,Traditional,Bedroom,Indoor,10,Humid,276,Modern,Bedroom,Indoor,Dry
795,Eco-Resin Bathroom Countertop Tray,77,Modern,Bathroom,Indoor,6,Cold,172,Traditional,Patio,Outdoor,Dry
796,Recycled Glass Tiles,48,Traditional,Patio,Outdoor,6,Dry,136,Rustic,Bathroom,Indoor,Humid
797,Recycled Pallet Coffee Table,121,Modern,Kitchen,Indoor,7,Dry,285,Rustic,Bedroom,Indoor,Dry
798,Composite Bamboo Countertops,38,Modern,Bathroom,Indoor,8,Humid,58,Traditional,Patio,Outdoor,Dry
799,Bamboo Reed Wall Panels,54,Traditional,Bathroom,Indoor,8,Humid,66,Modern,Dining Room,Indoor,Humid
800,Recycled Cardboard Ceiling Tiles,24,Modern,Bathroom,Indoor,6,Cold,59,Traditional,Kitchen,Indoor,Cold
801,Sustainable Bamboo Cabinets,62,Modern,Bathroom,Indoor,8,Humid,156,Modern,Kitchen,Indoor,Cold
802,Wool insulation from local farms,35,Rustic,Bedroom,Indoor,7,Humid,68,Modern,Living Room,Indoor,Humid
803,Organic Cotton Curtain Drapes,184,Traditional,Bedroom,Indoor,10,Humid,271,Traditional,Bathroom,Indoor,Cold
804,Upcycled Metal Garden Furniture,13,Traditional,Garden,Outdoor,7,Dry,56,Traditional,Bedroom,Indoor,Humid
805,Recycled Glass Window Films,69,Traditional,Kitchen,Indoor,7,Dry,152,Modern,Garden,Outdoor,Dry
806,Eco-friendly hemp insulation rolls,14,Rustic,Bathroom,Indoor,7,Cold,56,Rustic,Bedroom,Indoor,Dry
807,Recycled Metal Garden Edging,19,Traditional,Garden,Outdoor,9,Cold,57,Rustic,Garden,Outdoor,Cold
808,Natural Beeswax Candles,10,Traditional,Bedroom,Indoor,4,Cold,55,Rustic,Living Room,Indoor,Dry
809,Reclaimed Metal Roof Sheets,52,Traditional,Patio,Outdoor,8,Dry,105,Rustic,Kitchen,Indoor,Humid
810,Recycled Aluminum Wall Storage Rack,133,Modern,Bathroom,Indoor,9,Humid,152,Traditional,Garden,Outdoor,Cold
811,Reclaimed bamboo flooring tiles,62,Traditional,Living Room,Indoor,6,Humid,82,Modern,Dining Room,Indoor,Humid
812,Solar-Powered LED Strip Lighting,61,Modern,Kitchen,Indoor,6,Dry,71,Rustic,Bathroom,Indoor,Dry
813,Eco-friendly linoleum flooring,58,Traditional,Dining Room,Indoor,8,Cold,114,Modern,Dining Room,Indoor,Humid
814,Cork Underlayment for Flooring,50,Rustic,Dining Room,Indoor,8,Dry,77,Modern,Bathroom,Indoor,Humid
815,Wool Eco-Friendly Rug,379,Traditional,Bedroom,Indoor,7,Dry,532,Rustic,Bathroom,Indoor,Dry
816,Upcycled Door Handles,123,Modern,Bathroom,Indoor,6,Cold,123,Modern,Bedroom,Indoor,Humid
817,Eco-friendly hemp rugs,339,Modern,Bedroom,Indoor,7,Dry,397,Modern,Garden,Outdoor,Cold
818,Castor Oil-Based Wood Finish,48,Rustic,Bathroom,Indoor,7,Dry,116,Modern,Dining Room,Indoor,Humid
819,Organic Cotton Bedding Set,253,Traditional,Bedroom,Indoor,6,Humid,322,Traditional,Bathroom,Indoor,Humid
820,Durable Hemp Rope Clamps,234,Rustic,Dining Room,Indoor,7,Dry,276,Rustic,Bedroom,Indoor,Dry
821,Eco-Friendly Hemp Paint,323,Rustic,Kitchen,Indoor,9,Humid,781,Rustic,Bedroom,Indoor,Dry
822,Organic Cotton Window Screens,306,Modern,Bathroom,Indoor,6,Humid,423,Traditional,Garden,Outdoor,Humid
823,Biodegradable plant pots,22,Traditional,Dining Room,Indoor,8,Cold,54,Rustic,Bedroom,Indoor,Dry
824,Recycled aluminum roofing sheets,32,Rustic,Patio,Outdoor,8,Dry,109,Modern,Garden,Outdoor,Cold
825,Wool Wall Insulation,51,Rustic,Kitchen,Indoor,8,Humid,51,Modern,Living Room,Indoor,Cold
826,Natural Wool Roofing Insulation,35,Modern,Bathroom,Indoor,9,Cold,51,Traditional,Kitchen,Indoor,Dry
827,LED Composting Bin Light,96,Modern,Bedroom,Indoor,7,Humid,221,Traditional,Garden,Outdoor,Humid
828,Upcycled Plastic Outdoor Furniture,39,Traditional,Garden,Outdoor,9,Cold,54,Modern,Living Room,Indoor,Dry
829,Composite Decking Made from Recycled Plastics,39,Modern,Garden,Outdoor,10,Cold,67,Rustic,Bathroom,Indoor,Cold
830,Eco-friendly cork wall panels,61,Rustic,Kitchen,Indoor,7,Dry,75,Modern,Bedroom,Indoor,Humid
831,Compostable wooden furniture,350,Traditional,Kitchen,Indoor,6,Humid,403,Rustic,Living Room,Indoor,Humid
832,Natural Linoleum Floor Tiles,33,Rustic,Kitchen,Indoor,7,Dry,101,Modern,Dining Room,Indoor,Humid
833,Zero VOC sealants for wood and concrete,49,Modern,Dining Room,Indoor,6,Humid,51,Modern,Living Room,Indoor,Humid
834,Bamboo Reed Wall Panels,13,Modern,Bedroom,Indoor,4,Cold,59,Rustic,Living Room,Indoor,Humid
835,Composite Decking from Recycled Plastic,53,Traditional,Patio,Outdoor,9,Humid,142,Traditional,Bathroom,Indoor,Cold
836,Compostable Cork Ceiling Tiles,21,Modern,Living Room,Indoor,7,Cold,52,Traditional,Dining Room,Indoor,Humid
837,Non-toxic Linoleum Flooring,15,Modern,Garden,Outdoor,7,Dry,51,Modern,Bathroom,Indoor,Cold
838,Low-VOC interior paint in natural hues,18,Modern,Bathroom,Indoor,7,Dry,54,Modern,Patio,Outdoor,Cold
839,Linen Hemp Curtains,98,Traditional,Bedroom,Indoor,10,Dry,147,Rustic,Dining Room,Indoor,Humid
840,Cork wall insulation,51,Rustic,Bathroom,Indoor,8,Dry,55,Rustic,Bathroom,Indoor,Humid
841,Sustainable Jute Curtains,42,Modern,Bedroom,Indoor,5,Cold,58,Modern,Garden,Outdoor,Dry
842,Bamboo Fiber Wall Panels,17,Traditional,Dining Room,Indoor,10,Cold,57,Rustic,Dining Room,Indoor,Cold
843,Salvaged Wood Kitchen Cabinet Fronts,292,Rustic,Kitchen,Indoor,8,Humid,792,Modern,Bathroom,Indoor,Humid
844,Reclaimed brick veneer siding,21,Modern,Kitchen,Indoor,8,Cold,57,Modern,Kitchen,Indoor,Humid
845,Eco-friendly Hemp Curtains,254,Modern,Dining Room,Indoor,4,Dry,400,Modern,Kitchen,Indoor,Dry
846,Plant-based insulation panels,55,Rustic,Bedroom,Indoor,6,Dry,101,Modern,Kitchen,Indoor,Humid
847,Upcycled Glass Bottle Wall Art,54,Traditional,Bathroom,Indoor,6,Dry,117,Rustic,Garden,Outdoor,Humid
848,Vegetable oil-based exterior paint,175,Modern,Patio,Outdoor,6,Cold,551,Rustic,Bedroom,Indoor,Cold
849,Eco-Friendly Cork Tiles,65,Rustic,Bathroom,Indoor,8,Dry,106,Rustic,Patio,Outdoor,Dry
850,Zero VOC sealants for wood and concrete,55,Rustic,Bedroom,Indoor,6,Humid,96,Modern,Garden,Outdoor,Cold
851,Low-Emission Non-Toxic Paint,36,Traditional,Bedroom,Indoor,6,Dry,94,Rustic,Dining Room,Indoor,Dry
852,Reclaimed Metal Roofing Tiles,33,Traditional,Garden,Outdoor,6,Humid,54,Traditional,Kitchen,Indoor,Dry
853,Reclaimed Oak Dining Table,318,Modern,Kitchen,Indoor,8,Humid,614,Modern,Kitchen,Indoor,Cold
854,Eco-friendly insulation panels,35,Modern,Living Room,Indoor,7,Humid,50,Rustic,Bathroom,Indoor,Cold
855,Biodegradable plant-based insulation,9,Rustic,Bathroom,Indoor,7,Humid,51,Modern,Kitchen,Indoor,Dry
856,Natural Clay Hanging Pendant Lights,80,Rustic,Dining Room,Indoor,7,Dry,114,Modern,Bathroom,Indoor,Humid
857,Vegetable dye non-toxic paint,131,Rustic,Bathroom,Indoor,6,Dry,297,Rustic,Patio,Outdoor,Cold
858,Wool insulation,41,Traditional,Bathroom,Indoor,6,Dry,59,Traditional,Bedroom,Indoor,Cold
859,Upcycled Pallet Furniture Kits,102,Modern,Garden,Outdoor,5,Dry,239,Rustic,Kitchen,Indoor,Humid
860,Reclaimed brick garden edging,27,Modern,Garden,Outdoor,7,Humid,55,Traditional,Kitchen,Indoor,Humid
861,Recycled Glass Bottle Wall Art,110,Modern,Bedroom,Indoor,6,Cold,115,Traditional,Garden,Outdoor,Cold
862,Vegan Leather Furniture Upholstery,197,Rustic,Bathroom,Indoor,6,Humid,504,Rustic,Bathroom,Indoor,Cold
863,Recycled Wood Paneling,14,Modern,Bedroom,Indoor,9,Cold,54,Traditional,Dining Room,Indoor,Cold
864,Natural latex roofing membranes,60,Rustic,Patio,Outdoor,6,Cold,61,Traditional,Kitchen,Indoor,Humid
865,Solar-powered outdoor security cameras,28,Modern,Garden,Outdoor,6,Humid,70,Rustic,Garden,Outdoor,Dry
866,Upcycled Glass Bottle Chandeliers,58,Rustic,Living Room,Indoor,4,Humid,111,Modern,Living Room,Indoor,Humid
867,Plant-Based Adhesives for Wallpapers,43,Modern,Living Room,Indoor,7,Humid,65,Rustic,Living Room,Indoor,Cold
868,Recycled aluminum window shutters,78,Rustic,Living Room,Indoor,7,Cold,166,Modern,Bedroom,Indoor,Cold
869,Eco-Friendly Paint with Natural Pigments,51,Modern,Bedroom,Indoor,6,Dry,73,Rustic,Bathroom,Indoor,Dry
870,Solar Mason Jar Lights,20,Traditional,Kitchen,Indoor,7,Dry,55,Modern,Living Room,Indoor,Dry
871,Bamboo kitchen countertops,44,Modern,Bathroom,Indoor,7,Dry,131,Traditional,Living Room,Indoor,Cold
872,Upcycled Glass Bottle Light Fixtures,33,Modern,Kitchen,Indoor,6,Dry,59,Modern,Bathroom,Indoor,Dry
873,Upcycled Denim Wall Insulation,30,Rustic,Kitchen,Indoor,8,Cold,53,Rustic,Living Room,Indoor,Cold
874,LED Recessed Lighting Kits,91,Modern,Bedroom,Indoor,6,Cold,175,Modern,Kitchen,Indoor,Humid
875,Recycled Fabric Modular Ottoman with Storage,21,Modern,Living Room,Indoor,6,Humid,53,Rustic,Garden,Outdoor,Cold
876,Handmade recycled paper lampshades,66,Modern,Bedroom,Indoor,7,Humid,126,Rustic,Bedroom,Indoor,Cold
877,Upcycled Glass Light Fixtures,136,Rustic,Kitchen,Indoor,10,Dry,222,Modern,Patio,Outdoor,Humid
878,Upcycled Metal Kitchen Backsplash,84,Traditional,Kitchen,Indoor,6,Dry,305,Modern,Living Room,Indoor,Humid
879,Natural Wool Insulation,18,Traditional,Bathroom,Indoor,9,Humid,56,Rustic,Bedroom,Indoor,Humid
880,Compostable Bamboo Kitchen Faucets,126,Traditional,Kitchen,Indoor,4,Cold,175,Rustic,Kitchen,Indoor,Humid
881,Upcycled Pallet Furniture,124,Traditional,Bathroom,Indoor,10,Dry,130,Rustic,Patio,Outdoor,Humid
882,Organic Hemp Rope Curtain Tiebacks,243,Modern,Dining Room,Indoor,6,Humid,439,Rustic,Kitchen,Indoor,Humid
883,Organic Hemp Window Blinds,304,Modern,Dining Room,Indoor,9,Dry,907,Modern,Kitchen,Indoor,Cold
884,Solar-powered outdoor security cameras,26,Traditional,Garden,Outdoor,9,Dry,67,Traditional,Bathroom,Indoor,Humid
885,Sustainable Cork Kitchen Countertops,50,Rustic,Kitchen,Indoor,7,Dry,72,Rustic,Bedroom,Indoor,Dry
886,Recycled Cardboard Ceiling Tiles,67,Modern,Kitchen,Indoor,7,Cold,96,Rustic,Bedroom,Indoor,Humid
887,Low-VOC Clay Paints,50,Traditional,Dining Room,Indoor,6,Dry,93,Modern,Garden,Outdoor,Dry
888,Seed-Embedded Wallpaper,23,Traditional,Bathroom,Indoor,9,Humid,56,Traditional,Living Room,Indoor,Dry
889,Salvaged Hardwood Doors,58,Rustic,Living Room,Indoor,4,Humid,143,Modern,Living Room,Indoor,Dry
890,Sustainable Jute Curtains,51,Rustic,Bedroom,Indoor,6,Humid,86,Rustic,Patio,Outdoor,Cold
891,LED Solar-Powered Pathway Lights,28,Modern,Kitchen,Indoor,4,Cold,52,Modern,Patio,Outdoor,Dry
892,Reclaimed Brick Accent Wall Panels,49,Rustic,Kitchen,Indoor,6,Dry,94,Modern,Bathroom,Indoor,Cold
893,Hemp Wall Paint,163,Traditional,Living Room,Indoor,10,Dry,294,Modern,Living Room,Indoor,Dry
894,Hemp Insulation Material,58,Rustic,Bathroom,Indoor,10,Dry,149,Rustic,Bathroom,Indoor,Dry
895,Recycled denim insulation batts,29,Modern,Kitchen,Indoor,7,Cold,76,Rustic,Bedroom,Indoor,Cold
896,Low-VOC Interior Paints,45,Traditional,Bedroom,Indoor,8,Cold,133,Traditional,Bedroom,Indoor,Cold
897,Recycled Glass Backsplash Sheets,118,Modern,Kitchen,Indoor,5,Dry,128,Modern,Living Room,Indoor,Humid
898,Recycled metal roof panels,12,Rustic,Dining Room,Indoor,5,Cold,59,Modern,Bathroom,Indoor,Dry
899,Composite Decking Made from Recycled Plastics,128,Rustic,Patio,Outdoor,5,Dry,360,Rustic,Kitchen,Indoor,Dry
900,Composite Decking from Recycled Plastic,139,Rustic,Patio,Outdoor,7,Humid,156,Traditional,Garden,Outdoor,Humid
901,Linen Canvas Window Coverings,317,Rustic,Living Room,Indoor,6,Dry,804,Rustic,Bathroom,Indoor,Humid
902,Cork flooring tiles,62,Traditional,Living Room,Indoor,7,Cold,80,Rustic,Living Room,Indoor,Dry
903,Recycled glass backsplash tiles,43,Modern,Bathroom,Indoor,10,Dry,64,Traditional,Patio,Outdoor,Dry
904,Natural Wool Rugs,61,Traditional,Bedroom,Indoor,8,Dry,103,Rustic,Kitchen,Indoor,Humid
905,Biodegradable Wall Insulation,18,Modern,Bathroom,Indoor,5,Cold,60,Modern,Kitchen,Indoor,Cold
906,Eco-friendly Clay Paint,45,Modern,Bathroom,Indoor,9,Humid,60,Traditional,Bathroom,Indoor,Humid
907,LED Bulb Replacements,131,Modern,Bathroom,Indoor,6,Humid,133,Modern,Living Room,Indoor,Humid
